Time,Consuming time/s,Producing time/s,Response time,Message size/bytes,Ingestion rate/s,CPU utilization/MB,Memory consumption/MB,Disk usage/MB,Topic space/MB,Total time/s
1:13:55,7.337366,7.402306,0.098051,38880,15,2.25,1.097,456,65,18814
1:13:59,8.288681,8.481513,0.077546,58752,17,2.36,1.097,456,65,18818
1:14:02,7.369399,7.679704,0.195465,36288,14,2.13,1.097,456,65,18821
1:14:05,7.503264,7.51363,0.104449,38880,15,2.11,1.096,456,65,18824
1:14:09,8.216969,8.357819,0.346196,55296,16,2.06,1.097,456,65,18828
1:14:12,8.303365,8.442975,0.094136,41472,16,2.22,1.096,456,65,18831
1:14:15,8.094999,8.108697,0.084073,41472,16,2.05,1.097,456,65,18834
1:14:19,7.573364,7.715635,0.078466,55296,16,2.4,1.096,456,65,18838
1:14:22,8.527475,7.602682,0.079766,41472,16,2.12,1.096,456,65,18841
1:14:25,8.020455,8.086059,0.074279,41472,16,2.38,1.096,456,65,18844
1:14:28,7.649885,7.72466,0.07504,41472,16,2.3,1.097,456,65,18847
1:14:32,7.222098,7.323841,0.217091,48384,14,2.06,1.097,456,65,18851
1:14:35,8.50771,8.573598,0.085687,41472,16,1.75,1.097,456,65,18854
1:14:38,7.96301,8.046216,0.071525,41472,16,2.05,1.097,456,65,18857
1:14:41,8.03065,8.120348,0.078827,41472,16,1.74,1.096,456,65,18860
1:14:45,7.856324,7.939469,0.077401,55296,16,2,1.097,456,65,18864
1:14:48,8.153894,8.169524,0.139482,41472,16,1.85,1.096,456,65,18867
1:14:51,7.97257,8.059932,0.132801,41472,16,2.08,1.097,456,65,18870
1:14:55,8.285146,8.372201,0.076946,58752,17,2.02,1.096,456,65,18874
1:14:58,8.069671,8.241269,0.081504,44064,17,2.07,1.097,456,65,18877
1:15:01,7.451013,7.515959,0.178392,38880,15,1.91,1.097,456,65,18880
1:15:04,8.036417,8.226135,0.112511,41472,16,1.95,1.097,456,65,18883
1:15:08,6.509784,6.521002,0.15517,44928,13,2.19,1.096,456,65,18887
1:15:11,7.815505,7.961119,0.09938,41472,16,1.73,1.097,456,65,18890
1:15:15,7.1739,7.290049,0.352296,41472,12,1.59,1.097,456,65,18894
1:15:19,6.578418,6.746632,0.330685,41472,12,1.69,1.097,456,66,18898
1:15:23,5.726208,5.856383,0.248077,38016,11,1.57,1.097,456,66,18902
1:15:27,6.477847,6.704864,0.193983,48384,14,1.99,1.097,456,66,18906
1:15:30,5.337031,5.348533,0.382645,28512,11,1.67,1.096,456,66,18909
1:15:34,5.026811,5.291403,0.483072,38016,11,1.9,1.097,456,66,18913
1:15:38,6.223325,6.357647,0.333954,44928,13,1.68,1.097,456,66,18917
1:15:42,5.934242,6.012773,0.305499,41472,12,1.65,1.096,456,66,18921
1:15:46,5.167918,5.291222,0.563155,34560,10,1.55,1.097,456,66,18925
1:15:50,4.254208,4.314073,0.452989,34560,10,1.14,1.097,456,66,18929
1:15:54,6.320994,5.764773,0.268922,31104,9,1.41,1.097,456,66,18933
1:15:58,3.598002,3.097977,0.357033,20736,6,1.4,1.097,456,66,18937
1:16:03,6.248134,5.317363,0.24333,51840,12,1.51,1.097,456,66,18942
1:16:06,6.373764,6.384252,0.285308,33696,13,1.68,1.097,456,66,18945
1:16:10,6.702145,6.829195,0.272402,41472,12,1.93,1.097,456,66,18949
1:16:14,6.6911,5.774486,0.33382,38016,11,1.8,1.097,456,66,18953
1:16:18,6.60934,6.68084,0.273841,48384,14,1.78,1.097,456,66,18957
1:16:21,6.554312,6.672006,0.469953,31104,12,1.72,1.097,456,66,18960
1:16:25,5.809036,6.157789,0.30491,41472,12,1.78,1.097,456,66,18964
1:16:29,4.778351,4.86181,0.47934,34560,10,1.67,1.097,456,66,18968
1:16:33,5.83522,5.914952,0.205742,41472,12,1.61,1.097,456,66,18972
1:16:37,6.064596,6.073498,0.248129,41472,12,1.54,1.097,456,66,18976
1:16:41,4.85329,5.015197,0.377992,34560,10,1.78,1.097,456,66,18980
1:16:44,4.922537,5.245958,0.404093,25920,10,1.87,1.096,456,66,18983
1:16:48,7.6719,7.78895,0.25567,48384,14,1.48,1.097,456,66,18987
1:16:52,6.937548,7.023719,0.273441,44928,13,1.36,1.097,456,66,18991
1:16:56,5.440618,5.537115,0.555002,31104,9,1.21,1.097,456,66,18995
1:17:00,4.435268,3.590107,0.526467,27648,8,0.92,1.097,456,66,18999
1:17:05,3.367663,3.428221,0.842531,30240,7,1.01,1.097,456,66,19004
1:17:10,7.907246,7.975581,0.238466,60480,14,1.99,1.097,456,66,19009
1:17:13,6.557449,6.706637,0.173546,36288,14,1.82,1.097,456,66,19012
1:17:17,5.914174,5.984845,0.41141,38016,11,1.71,1.097,456,66,19016
1:17:21,5.727029,5.800107,0.360914,38016,11,2.06,1.097,456,66,19020
1:17:25,9.01886,8.157359,0.075775,58752,17,2.67,1.097,456,66,19024
1:17:28,8.190448,8.257587,0.117767,41472,16,2.2,1.097,457,66,19027
1:17:31,8.91922,8.378998,0.089258,41472,16,2.2,1.097,457,66,19030
1:17:35,7.952118,8.034534,0.128135,55296,16,2.31,1.097,457,66,19034
1:17:38,7.755932,7.982488,0.124081,41472,16,2.42,1.097,457,66,19037
1:17:41,6.222019,6.474874,0.196002,33696,13,2.1,1.097,457,66,19040
1:17:45,7.811189,7.936276,0.095093,55296,16,2.26,1.097,457,66,19044
1:17:48,9.078174,8.438061,0.102744,44064,17,2.39,1.097,457,66,19047
1:17:51,7.258208,7.378446,0.158555,38880,15,1.98,1.097,457,66,19050
1:17:55,6.709191,6.820892,0.150003,48384,14,2.32,1.097,457,66,19054
1:17:58,8.423271,8.492234,0.122243,41472,16,2.53,1.097,457,66,19057
1:18:01,8.81927,7.955193,0.099827,41472,16,2.16,1.097,457,66,19060
1:18:05,8.104184,8.115978,0.101504,55296,16,2.36,1.097,457,66,19064
1:18:08,6.936998,7.002043,0.160788,36288,14,2.26,1.097,457,66,19067
1:18:11,6.847281,6.97906,0.196683,36288,14,2,1.097,457,66,19070
1:18:15,7.898136,8.110246,0.112973,55296,16,2.32,1.097,457,66,19074
1:18:18,8.67055,8.734831,0.099415,41472,16,2.56,1.097,457,66,19077
1:18:22,6.689669,6.839902,0.125393,48384,14,2.12,1.097,457,66,19081
1:18:25,7.251362,7.263057,0.137907,38880,15,2.41,1.097,457,66,19084
1:18:28,7.483265,7.595515,0.124526,36288,14,1.97,1.097,457,66,19087
1:18:32,6.782221,6.955829,0.214774,48384,14,2.11,1.097,457,66,19091
1:18:35,6.578213,6.671416,0.308365,31104,12,2.22,1.097,457,66,19094
1:18:38,5.924812,5.936122,0.211944,31104,12,2.61,1.097,457,66,19097
1:18:42,8.295713,8.363872,0.156342,55296,16,2.02,1.097,457,66,19101
1:18:45,7.713691,7.727476,0.087544,41472,16,1.93,1.097,457,66,19104
1:18:48,7.956439,8.149085,0.133544,41472,16,2.03,1.097,457,66,19107
1:18:51,8.046776,8.24914,0.080481,41472,16,1.85,1.097,457,66,19110
1:18:55,7.574054,7.586507,0.128022,51840,15,2.01,1.097,457,66,19114
1:18:58,7.607909,7.7291,0.125966,38880,15,2.36,1.097,457,67,19117
1:19:01,8.209477,8.334123,0.081166,44064,17,1.99,1.097,457,67,19120
1:19:05,7.644789,7.762536,0.077761,51840,15,2.15,1.097,457,67,19124
1:19:08,7.540828,7.622849,0.078726,38880,15,1.95,1.097,457,67,19127
1:19:11,7.467254,7.479004,0.156532,36288,14,1.99,1.097,457,67,19130
1:19:14,8.23367,8.50666,0.080173,44064,17,1.91,1.097,457,67,19133
1:19:18,7.03974,7.111537,0.114009,51840,15,1.86,1.097,457,67,19137
1:19:21,8.931413,8.056065,0.183333,41472,16,1.77,1.097,457,67,19140
1:19:24,7.655008,7.865914,0.166098,38880,15,1.94,1.097,457,67,19143
1:19:27,8.139664,7.451621,0.204731,38880,15,1.9,1.097,457,67,19146
1:19:31,8.405195,8.724763,0.076322,58752,17,1.73,1.097,457,67,19150
1:19:34,8.48911,7.755226,0.078259,38880,15,1.94,1.097,457,67,19153
1:19:37,8.005856,8.095285,0.10708,41472,16,1.98,1.097,457,67,19156
1:19:40,7.592879,7.799777,0.111185,38880,15,1.82,1.097,457,67,19159
1:19:44,7.894193,8.282579,0.151877,55296,16,1.88,1.097,457,67,19163
1:19:47,8.176057,7.328547,0.153552,38880,15,1.74,1.097,457,67,19166
1:19:50,7.713625,7.900216,0.189019,38880,15,1.89,1.097,457,67,19169
1:19:53,7.609859,7.695696,0.080084,41472,16,1.78,1.097,457,67,19172
1:19:57,7.020904,7.098775,0.127984,51840,15,1.79,1.097,457,67,19176
1:20:00,7.217795,7.608896,0.14951,38880,15,1.83,1.097,457,67,19179
1:20:03,7.234843,7.24717,0.075398,38880,15,1.77,1.097,457,67,19182
1:20:07,8.392284,7.542564,0.130029,51840,15,1.75,1.097,457,67,19186
1:20:10,7.95162,7.965287,0.149944,38880,15,1.77,1.097,457,67,19189
1:20:13,8.107971,8.180568,0.112821,41472,16,1.87,1.097,457,67,19192
1:20:16,7.263098,7.442066,0.184945,38880,15,1.83,1.097,457,67,19195
1:20:20,7.92894,8.114265,0.073122,55296,16,1.9,1.097,457,67,19199
1:20:23,7.467867,7.616772,0.117162,38880,15,2.06,1.097,457,67,19202
1:20:26,8.550706,8.67449,0.080371,44064,17,2.12,1.097,457,67,19205
1:20:29,8.101699,8.222937,0.078244,41472,16,2.1,1.097,458,67,19208
1:20:33,7.802816,6.987921,0.077575,51840,15,2.3,1.097,458,67,19212
1:20:36,7.789966,7.924851,0.095756,38880,15,2.24,1.097,458,67,19215
1:20:39,7.429693,7.662644,0.08294,38880,15,2.12,1.097,458,67,19218
1:20:42,8.463112,7.55178,0.12922,38880,15,2.37,1.097,458,67,19221
1:20:46,8.214216,8.283876,0.109805,55296,16,2.13,1.097,458,67,19225
1:20:49,7.304227,7.318395,0.104329,38880,15,9.24,1.097,458,67,19228
1:20:52,7.32839,7.528434,0.162446,38880,15,2.11,1.097,458,67,19231
1:20:56,7.457882,7.468166,0.119668,51840,15,2.11,1.097,458,67,19235
1:20:59,7.485976,7.580593,0.073341,38880,15,2.31,1.097,458,67,19238
1:21:02,8.38128,8.502917,0.093674,41472,16,2.07,1.097,458,67,19241
1:21:05,6.898361,7.117492,0.098786,36288,14,2.15,1.097,458,67,19244
1:21:09,7.362352,7.374692,0.114507,48384,14,2.13,1.097,458,67,19248
1:21:12,8.110307,8.259543,0.109867,41472,16,1.89,1.097,458,67,19251
1:21:15,6.557433,6.818853,0.302651,36288,14,2.2,1.097,458,67,19254
1:21:18,8.463731,7.525536,0.126173,38880,15,1.97,1.097,458,67,19257
1:21:22,8.30192,8.314971,0.091493,58752,17,1.96,1.097,458,67,19261
1:21:25,8.128987,8.206633,0.086296,41472,16,2.33,1.097,458,67,19264
1:21:28,9.139392,8.300573,0.087077,44064,17,2.04,1.097,458,67,19267
1:21:31,7.992314,8.008867,0.082915,41472,16,2.1,1.097,458,67,19270
1:21:35,8.045,8.225952,0.083566,55296,16,2.23,1.097,458,67,19274
1:21:38,8.193966,8.209224,0.085635,41472,16,2.41,1.097,458,67,19277
1:21:41,7.454017,7.519861,0.091895,38880,15,2.13,1.097,458,67,19280
1:21:45,8.692203,7.927123,0.072794,55296,16,2.44,1.097,458,67,19284
1:21:48,7.561939,7.704667,0.073579,41472,16,2.19,1.097,458,67,19287
1:21:51,7.107872,7.197617,0.068702,38880,15,2.13,1.097,458,67,19290
1:21:54,8.593061,8.661912,0.07745,41472,16,2.11,1.097,458,67,19293
1:21:58,8.647616,8.783705,0.07942,58752,17,1.88,1.097,458,68,19297
1:22:01,8.573796,8.640951,0.097498,44064,17,1.88,1.097,458,68,19300
1:22:04,7.17316,7.333858,0.195375,36288,14,1.77,1.097,458,68,19303
1:22:07,6.772152,6.869844,0.152404,36288,14,2,1.097,458,68,19306
1:22:11,9.245681,8.402463,0.078053,55296,16,8.13,1.097,458,68,19310
1:22:14,8.799745,8.188098,0.108625,41472,16,3.11,1.097,458,68,19313
1:22:18,8.284756,8.350963,0.109878,55296,16,2.83,1.097,458,68,19317
1:22:21,7.448467,7.578062,0.078703,41472,16,2.77,1.097,458,68,19320
1:22:24,7.808604,8.006573,0.108116,38880,15,2.95,1.097,458,68,19323
1:22:28,6.970658,7.11357,0.120853,51840,15,2.73,1.097,458,68,19327
1:22:31,8.240102,7.676291,0.097157,41472,16,3.06,1.097,458,68,19330
1:22:35,7.702441,7.781425,0.08149,55296,16,2.77,1.097,458,68,19334
1:22:38,8.811073,8.17542,0.101765,41472,16,3.58,1.097,458,68,19337
1:22:41,7.260701,7.557884,0.322645,38880,15,2.82,1.097,458,68,19340
1:22:45,7.392268,7.614349,0.090783,55296,16,2.77,1.097,458,68,19344
1:22:48,7.246027,7.371339,0.142771,38880,15,3.12,1.097,458,68,19347
1:22:51,8.039508,8.11217,0.108353,41472,16,3.09,1.097,458,68,19350
1:22:57,6.765154,6.773396,1.200635,46656,9,2.27,1.097,458,68,19356
1:23:00,8.1583,7.460157,0.080463,38880,15,2.59,1.097,458,68,19359
1:23:03,7.62157,7.698701,0.085051,41472,16,2.5,1.097,458,68,19362
1:23:07,7.500404,6.778348,0.17128,44928,13,2.28,1.097,458,68,19366
1:23:10,7.398695,7.481197,0.12013,36288,14,2.36,1.097,458,68,19369
1:23:13,7.232011,7.244399,0.086288,38880,15,2.54,1.097,458,68,19372
1:23:16,6.417839,6.430553,0.197209,33696,13,2.46,1.097,458,68,19375
1:23:20,6.847379,7.06884,0.137487,48384,14,2.4,1.097,458,68,19379
1:23:23,7.41725,7.59539,0.137101,36288,14,2.56,1.097,458,68,19382
1:23:26,8.047426,8.059609,0.117099,41472,16,2.33,1.097,458,68,19385
1:23:29,7.687928,7.887674,0.12098,41472,16,2.58,1.097,458,68,19388
1:23:33,6.877119,7.005332,0.127576,51840,15,2.76,1.097,458,68,19392
1:23:36,7.70995,7.832797,0.099656,41472,16,2.36,1.097,459,68,19395
1:23:39,7.300611,7.313423,0.118551,38880,15,2.56,1.097,459,68,19398
1:23:42,8.804216,8.016357,0.093039,41472,16,2.34,1.097,459,68,19401
1:23:46,8.123842,8.197657,0.112246,55296,16,2.3,1.097,459,68,19405
1:23:49,7.41885,7.536518,0.106785,38880,15,2.66,1.097,459,68,19408
1:23:52,6.810558,7.109718,0.090196,38880,15,2.57,1.097,459,68,19411
1:23:55,6.980888,7.139578,0.108404,38880,15,2.79,1.097,459,68,19414
1:23:59,6.582649,6.652133,0.298507,44928,13,2.64,1.097,459,68,19418
1:24:02,7.869031,8.008319,0.165639,41472,16,2.39,1.097,459,68,19421
1:24:05,6.982463,7.146809,0.21149,33696,13,2.27,1.097,459,68,19424
1:24:09,7.214041,7.44379,0.176932,48384,14,2.54,1.097,459,68,19428
1:24:12,8.250022,8.262043,0.152393,38880,15,2.45,1.098,459,68,19431
1:24:15,7.802514,8.017695,0.134989,41472,16,2.69,1.097,459,68,19434
1:24:18,7.551597,6.903742,0.147536,36288,14,2.37,1.097,459,68,19437
1:24:22,7.378048,7.57907,0.198178,51840,15,2.51,1.097,459,68,19441
1:24:25,7.140775,7.368474,0.082564,38880,15,2.52,1.097,459,68,19444
1:24:28,7.647234,7.9047,0.129215,41472,16,2.37,1.097,459,68,19447
1:24:31,5.688406,6.180583,0.26031,31104,12,2.31,1.097,459,68,19450
1:24:35,7.887389,8.146143,0.109126,55296,16,2.44,1.097,459,68,19454
1:24:38,8.182147,8.195216,0.081733,41472,16,2.71,1.097,459,68,19457
1:24:41,6.834765,6.902273,0.14465,38880,15,2.46,1.097,459,68,19460
1:24:44,7.221254,7.230635,0.080443,38880,15,2.22,1.097,459,68,19463
1:24:48,8.244983,8.258038,0.081013,58752,17,2.47,1.097,459,68,19467
1:24:51,7.110519,7.344016,0.115224,38880,15,2.31,1.097,459,68,19470
1:24:54,7.948455,7.961241,0.083191,41472,16,2.52,1.097,459,68,19473
1:24:57,7.564969,7.731751,0.075403,41472,16,2.52,1.097,459,68,19476
1:25:01,7.774574,7.953975,0.085561,55296,16,2.38,1.097,459,68,19480
1:25:04,7.375647,7.389834,0.131935,38880,15,2.36,1.097,459,69,19483
1:25:07,6.975897,7.060556,0.112234,38880,15,2.43,1.097,459,69,19486
1:25:10,7.0461,7.184154,0.084557,36288,14,2.6,1.097,459,69,19489
1:25:14,6.027559,6.166634,0.204772,44928,13,2.52,1.097,459,69,19493
1:25:17,7.636194,7.704342,0.115549,41472,16,2.51,1.097,459,69,19496
1:25:20,8.510201,7.873912,0.188058,38880,15,2.77,1.097,459,69,19499
1:25:23,6.403734,6.548598,0.116713,36288,14,2.46,1.097,459,69,19502
1:25:27,7.557715,7.750156,0.123312,51840,15,2.33,1.097,459,69,19506
1:25:30,7.47187,7.554208,0.156586,38880,15,2.52,1.097,459,69,19509
1:25:33,7.667986,7.745765,0.111495,41472,16,2.46,1.097,459,69,19512
1:25:36,7.455763,7.656458,0.11884,38880,15,2.39,1.097,459,69,19515
1:25:40,6.575768,6.656854,0.219753,48384,14,2.46,1.097,459,69,19519
1:25:43,8.702075,8.08714,0.130155,41472,16,2.67,1.097,459,69,19522
1:25:46,7.67493,7.687412,0.142846,38880,15,2.26,1.097,459,69,19525
1:25:49,7.365597,7.586904,0.093478,38880,15,2.25,1.097,459,69,19528
1:25:53,7.607284,7.684472,0.123348,51840,15,2.48,1.097,459,69,19532
1:25:56,7.49633,7.509061,0.110872,38880,15,2.6,1.097,459,69,19535
1:25:59,6.358909,6.371615,0.132001,36288,14,2.36,1.097,459,69,19538
1:26:03,7.228282,7.335879,0.086791,51840,15,2.47,1.097,459,69,19542
1:26:06,8.051241,8.064832,0.120165,41472,16,2.41,1.097,459,69,19545
1:26:09,8.320612,7.56417,0.084127,41472,16,2.43,1.097,459,69,19548
1:26:12,6.650174,6.837938,0.078247,38880,15,2.54,1.097,459,69,19551
1:26:16,8.432451,8.510625,0.099365,55296,16,2.44,1.097,459,69,19555
1:26:19,7.243681,7.384546,0.07846,38880,15,2.61,1.097,459,69,19558
1:26:22,8.689835,7.907592,0.098318,41472,16,2.55,1.097,459,69,19561
1:26:25,8.558613,7.888891,0.109101,41472,16,2.5,1.097,459,69,19564
1:26:29,7.864371,8.08625,0.140054,55296,16,2.56,1.097,459,69,19568
1:26:32,7.280847,7.408992,0.125177,38880,15,2.27,1.097,459,69,19571
1:26:35,7.921001,7.990645,0.093207,41472,16,2.33,1.097,459,69,19574
1:26:38,6.983111,7.160414,0.149242,38880,15,2.25,1.097,460,69,19577
1:26:42,7.049974,7.061832,0.130642,51840,15,2.34,1.097,460,69,19581
1:26:45,7.288249,7.504427,0.189764,38880,15,2.7,1.097,460,69,19584
1:26:48,7.003679,7.214785,0.088126,38880,15,2.66,1.097,460,69,19587
1:26:51,7.782727,7.990617,0.081017,41472,16,2.55,1.097,460,69,19590
1:26:55,7.756967,7.000182,0.202078,48384,14,2.58,1.097,460,69,19594
1:26:58,7.60709,7.615925,0.084433,38880,15,2.65,1.097,460,69,19597
1:27:01,8.490923,7.77591,0.092029,41472,16,2.38,1.097,460,69,19600
1:27:04,8.464939,8.588801,0.088359,44064,17,2.48,1.097,460,69,19603
1:27:08,7.581675,7.647851,0.10032,55296,16,2.62,1.097,460,69,19607
1:27:11,7.07995,7.22469,0.083962,38880,15,2.47,1.097,460,69,19610
1:27:14,8.507211,8.517908,0.082614,41472,16,2.39,1.097,460,69,19613
1:27:17,8.158058,8.168366,0.093012,41472,16,2.66,1.097,460,69,19616
1:27:21,8.893128,8.013239,0.075448,55296,16,2.39,1.097,460,69,19620
1:27:24,7.422054,7.600136,0.099827,41472,16,2.57,1.097,460,69,19623
1:27:27,7.403997,7.413286,0.082447,38880,15,2.35,1.097,460,69,19626
1:27:30,7.932439,8.054855,0.074012,41472,16,2.42,1.097,460,69,19629
1:27:34,7.051065,7.402799,0.082524,51840,15,2.34,1.097,460,69,19633
1:27:37,7.690644,7.917038,0.087785,41472,16,2.46,1.097,460,69,19636
1:27:40,7.497778,7.701492,0.11602,41472,16,2.4,1.097,460,69,19639
1:27:43,7.648605,7.717134,0.095624,41472,16,2.43,1.097,460,69,19642
1:27:47,7.514836,7.581629,0.147876,51840,15,2.12,1.097,460,69,19646
1:27:50,8.726083,7.880707,0.148041,38880,15,2.51,1.097,460,69,19649
1:27:53,7.832031,7.908591,0.087901,41472,16,2.79,1.097,460,69,19652
1:27:56,8.812582,7.998075,0.126092,38880,15,2.2,1.097,460,69,19655
1:28:00,7.108641,7.216654,0.121835,51840,15,2.36,1.097,460,69,19659
1:28:03,6.954398,7.096248,0.138161,36288,14,2.23,1.097,460,69,19662
1:28:06,8.431566,8.498332,0.0877,41472,16,2.32,1.097,460,69,19665
1:28:09,7.759226,7.826796,0.086775,41472,16,2.46,1.097,460,70,19668
1:28:13,7.32577,7.396681,0.110088,51840,15,2.2,1.097,460,70,19672
1:28:16,7.819287,7.886282,0.080426,41472,16,1.95,1.097,460,70,19675
1:28:19,6.942627,7.26682,0.081511,38880,15,2.16,1.097,460,70,19678
1:28:22,7.316472,7.549595,0.157803,38880,15,2.45,1.097,460,70,19681
1:28:26,7.158721,7.346874,0.192579,51840,15,2.32,1.097,460,70,19685
1:28:29,6.917007,7.030354,0.108069,38880,15,2.55,1.097,460,70,19688
1:28:32,7.7438,7.909675,0.083114,41472,16,2.37,1.097,460,70,19691
1:28:35,8.791224,7.943775,0.081546,41472,16,2.44,1.097,460,70,19694
1:28:39,8.367822,8.379476,0.13325,55296,16,2.31,1.097,460,70,19698
1:28:42,8.464658,7.733662,0.148201,41472,16,2.09,1.097,460,70,19701
1:28:46,9.146832,8.286678,0.096218,58752,17,2.39,1.097,460,70,19705
1:28:49,8.460052,8.472893,0.090841,44064,17,2.21,1.097,460,70,19708
1:28:52,7.78204,8.078916,0.085555,41472,16,2.36,1.097,460,70,19711
1:28:55,7.290918,7.419933,0.091892,38880,15,2.15,1.097,460,70,19714
1:28:59,8.042547,8.237148,0.082118,55296,16,2.28,1.097,460,70,19718
1:29:02,6.949821,7.069938,0.143533,38880,15,2.08,1.097,460,70,19721
1:29:05,8.349236,7.525357,0.121239,38880,15,2.26,1.097,460,70,19724
1:29:08,7.086163,7.353531,0.083474,38880,15,2.31,1.097,460,70,19727
1:29:11,7.800443,7.87209,0.073772,41472,16,2.1,1.097,460,70,19730
1:29:15,7.763922,7.777843,0.152593,51840,15,2.26,1.097,460,70,19734
1:29:18,7.203279,7.338561,0.195688,38880,15,2.52,1.097,460,70,19737
1:29:21,6.700513,6.852575,0.152508,38880,15,2.21,1.097,460,70,19740
1:29:24,7.453106,7.519974,0.138428,38880,15,2.11,1.097,460,70,19743
1:29:28,7.38454,7.45926,0.084931,51840,15,2.33,1.097,460,70,19747
1:29:31,7.850448,7.972597,0.090022,41472,16,2.11,1.097,460,70,19750
1:29:34,8.007652,8.108005,0.093138,38880,15,2.22,1.097,460,70,19753
1:29:37,8.16634,8.180228,0.086864,41472,16,2.37,1.097,460,70,19756
1:29:41,8.168373,8.252724,0.119181,55296,16,2.46,1.097,461,70,19760
1:29:44,8.11237,8.181754,0.074913,41472,16,2.36,1.097,461,70,19763
1:29:47,7.352358,7.47474,0.081764,38880,15,1.96,1.097,461,70,19766
1:29:50,7.292902,7.299868,0.183474,36288,14,2.16,1.097,461,70,19769
1:29:54,8.451744,8.521882,0.133685,55296,16,2.39,1.097,461,70,19773
1:29:57,8.391755,7.405256,0.145692,41472,16,2.23,1.097,461,70,19776
1:30:00,7.020172,7.033198,0.110846,36288,14,2.36,1.097,461,70,19779
1:30:03,7.954959,8.087169,0.097589,41472,16,2.52,1.097,461,70,19782
1:30:07,7.613705,7.701403,0.079209,55296,16,2.22,1.097,461,70,19786
1:30:10,7.950324,7.024871,0.119224,38880,15,2.15,1.097,461,70,19789
1:30:13,9.103667,8.316512,0.078527,41472,16,2.31,1.097,461,70,19792
1:30:16,7.451312,7.464535,0.088114,38880,15,2.24,1.097,461,70,19795
1:30:20,8.271413,8.283329,0.122211,55296,16,2.33,1.097,461,70,19799
1:30:23,6.954485,6.965452,0.135216,36288,14,2.38,1.097,461,70,19802
1:30:26,7.788877,8.029173,0.081792,41472,16,2.24,1.097,461,70,19805
1:30:29,7.906435,8.057462,0.103783,41472,16,2.79,1.097,461,70,19808
1:30:32,7.129246,7.331808,0.092781,38880,15,2.22,1.097,461,70,19811
1:30:36,7.412705,7.655668,0.115424,51840,15,2.18,1.097,461,70,19815
1:30:39,7.176646,7.187858,0.194406,36288,14,2.28,1.097,461,70,19818
1:30:42,7.28753,7.421512,0.262818,36288,14,2.21,1.097,461,70,19821
1:30:45,7.419446,7.523095,0.079659,38880,15,2.16,1.097,461,70,19824
1:30:49,7.264226,7.459618,0.141825,51840,15,2.2,1.097,461,70,19828
1:30:52,7.991715,8.060781,0.110017,38880,15,2.01,1.097,461,70,19831
1:30:55,7.938968,8.097136,0.140616,41472,16,2.24,1.097,461,70,19834
1:30:58,8.188513,8.331166,0.085247,41472,16,2.14,1.097,461,70,19837
1:31:02,7.662707,7.835252,0.107255,51840,15,2.08,1.097,461,70,19841
1:31:05,7.613374,7.626804,0.105085,38880,15,2.36,1.097,461,70,19844
1:31:08,7.914217,7.983836,0.115414,38880,15,2.32,1.097,461,70,19847
1:31:11,7.719466,7.897406,0.096496,41472,16,2.12,1.097,461,71,19850
1:31:15,8.374867,8.571914,0.117095,58752,17,2.08,1.097,461,71,19854
1:31:18,8.845522,7.998487,0.104891,41472,16,2.36,1.097,461,71,19857
1:31:21,7.917694,7.930374,0.078252,41472,16,2.13,1.097,461,71,19860
1:31:24,8.939496,8.086841,0.113813,41472,16,2.2,1.097,461,71,19863
1:31:28,7.450152,7.78894,0.110305,51840,15,2.15,1.097,461,71,19867
1:31:31,8.948712,8.033352,0.168881,41472,16,2.13,1.097,461,71,19870
1:31:34,8.371823,8.51498,0.11155,41472,16,2.34,1.097,461,71,19873
1:31:37,7.663601,7.733278,0.097389,41472,16,2.08,1.097,461,71,19876
1:31:41,7.556633,7.565203,0.135736,51840,15,2.35,1.097,461,71,19880
1:31:44,8.678058,7.832462,0.080641,41472,16,2.52,1.097,461,71,19883
1:31:47,7.294463,7.307224,0.122783,38880,15,2.22,1.097,461,71,19886
1:31:50,8.426839,8.70711,0.080933,44064,17,2.41,1.097,461,71,19889
1:31:53,8.099634,8.229786,0.075086,41472,16,2.28,1.097,461,71,19892
1:31:57,7.953664,8.099378,0.079875,55296,16,2.43,1.097,461,71,19896
1:32:00,8.103429,8.116139,0.079992,41472,16,2.47,1.097,461,71,19899
1:32:03,7.778704,7.850241,0.080704,41472,16,2.55,1.097,461,71,19902
1:32:07,7.404554,7.494604,0.098414,51840,15,2.09,1.097,461,71,19906
1:32:10,7.995517,8.122247,0.087013,41472,16,2.44,1.097,461,71,19909
1:32:13,7.897796,8.2699,0.107664,41472,16,2.12,1.097,461,71,19912
1:32:16,7.724735,7.893313,0.080971,41472,16,2.19,1.097,461,71,19915
1:32:19,7.580525,7.650246,0.090764,41472,16,2.31,1.097,461,71,19918
1:32:23,7.611126,7.678835,0.077694,55296,16,2.48,1.097,461,71,19922
1:32:26,7.845056,7.858022,0.079537,41472,16,2.43,1.097,461,71,19925
1:32:29,9.068147,8.245084,0.0878,41472,16,2.46,1.097,461,71,19928
1:32:33,7.211362,7.427679,0.080048,51840,15,2.24,1.097,461,71,19932
1:32:36,7.698062,7.783196,0.082226,41472,16,2.37,1.097,461,71,19935
1:32:39,7.703981,7.713255,0.093936,38880,15,2.39,1.097,461,71,19938
1:32:42,9.197448,8.507094,0.090693,44064,17,2.46,1.097,462,71,19941
1:32:45,8.174221,8.251887,0.088036,44064,17,2.24,1.097,462,71,19944
