CPU_Utilization Memory_Consumption Current_Time Kafka_Disk_Usage(mb) Topic_Disk_Usage(mb)
2.17 1.094 00:59:32 471 81
2.24 1.094 00:59:36 471 81
2.40 1.094 00:59:39 471 81
2.47 1.094 00:59:42 471 81
2.43 1.094 00:59:45 471 81
2.22 1.094 00:59:49 471 81
2.13 1.094 00:59:52 471 81
2.49 1.094 00:59:55 471 81
2.32 1.094 00:59:58 471 81
2.15 1.094 01:00:02 471 81
2.24 1.094 01:00:05 471 81
2.24 1.094 01:00:08 471 81
2.21 1.094 01:00:12 471 81
2.26 1.094 01:00:15 471 81
2.72 1.094 01:00:18 471 81
2.41 1.094 01:00:21 471 81
2.25 1.094 01:00:25 471 81
2.53 1.094 01:00:28 471 81
2.27 1.094 01:00:31 471 81
2.29 1.094 01:00:35 471 81
2.56 1.094 01:00:38 471 81
2.22 1.094 01:00:41 471 81
2.57 1.094 01:00:44 472 81
2.37 1.094 01:00:48 472 81
2.14 1.094 01:00:51 472 81
2.09 1.094 01:00:54 472 81
2.16 1.094 01:00:57 472 81
1.91 1.094 01:01:01 472 81
2.09 1.094 01:01:04 472 81
2.15 1.094 01:01:07 472 81
2.29 1.094 01:01:11 472 81
2.25 1.094 01:01:14 472 81
2.21 1.094 01:01:17 472 81
2.00 1.094 01:01:20 472 81
2.13 1.094 01:01:24 472 81
2.25 1.094 01:01:27 472 81
1.95 1.095 01:01:30 472 81
1.98 1.094 01:01:34 472 81
2.03 1.094 01:01:37 472 81
1.86 1.094 01:01:40 472 81
2.25 1.095 01:01:43 472 81
2.01 1.094 01:01:47 472 81
2.17 1.094 01:01:50 472 81
2.05 1.094 01:01:53 472 81
2.17 1.094 01:01:57 472 81
1.50 1.094 01:02:00 472 81
1.59 1.094 01:02:05 472 81
1.79 1.096 01:02:08 472 81
1.13 1.097 01:02:13 472 81
1.28 1.097 01:02:17 472 81
4.70 1.097 01:02:21 472 82
2.00 1.097 01:02:25 472 82
1.53 1.097 01:02:29 472 82
1.04 1.096 01:02:32 472 82
1.89 1.096 01:02:36 472 82
0.98 1.096 01:02:40 472 82
1.12 1.096 01:02:45 472 82
1.80 1.097 01:02:49 472 82
1.92 1.097 01:02:52 472 82
1.70 1.097 01:02:56 472 82
1.79 1.097 01:03:00 472 82
2.10 1.097 01:03:04 472 82
1.58 1.097 01:03:08 472 82
1.29 1.097 01:03:12 472 82
1.62 1.097 01:03:16 472 82
1.41 1.096 01:03:20 472 82
1.63 1.096 01:03:24 472 82
2.11 1.096 01:03:27 472 82
1.20 1.096 01:03:31 472 82
1.68 1.096 01:03:35 472 82
1.26 1.097 01:03:40 452 62
1.63 1.097 01:03:43 452 62
1.88 1.097 01:03:47 452 62
1.68 1.097 01:03:51 452 62
1.87 1.097 01:03:55 452 62
1.38 1.097 01:03:58 452 62
1.45 1.097 01:04:03 452 62
2.17 1.096 01:04:07 452 62
1.98 1.097 01:04:10 452 62
2.06 1.097 01:04:13 452 62
2.07 1.097 01:04:17 452 62
2.18 1.097 01:04:20 452 62
2.14 1.096 01:04:23 452 62
2.04 1.097 01:04:26 452 62
2.07 1.097 01:04:30 452 62
2.03 1.096 01:04:33 452 62
1.85 1.097 01:04:36 452 62
1.91 1.096 01:04:40 452 62
1.96 1.097 01:04:43 452 62
1.96 1.096 01:04:46 453 62
2.12 1.097 01:04:49 453 62
2.10 1.097 01:04:53 453 62
1.89 1.097 01:04:56 453 62
2.07 1.097 01:04:59 453 62
2.24 1.097 01:05:02 453 62
1.99 1.097 01:05:06 453 62
2.29 1.097 01:05:09 453 62
2.54 1.097 01:05:12 453 62
2.13 1.097 01:05:15 453 62
2.15 1.096 01:05:19 453 62
2.16 1.097 01:05:22 453 62
2.17 1.097 01:05:25 453 62
2.06 1.097 01:05:29 453 62
2.05 1.097 01:05:32 453 62
2.06 1.097 01:05:35 453 62
2.17 1.096 01:05:38 453 62
1.85 1.096 01:05:42 453 62
2.07 1.096 01:05:45 453 62
2.03 1.097 01:05:48 453 62
1.82 1.097 01:05:52 453 62
1.94 1.097 01:05:55 453 62
2.09 1.097 01:05:58 453 62
1.79 1.097 01:06:01 453 62
1.86 1.097 01:06:05 453 62
2.09 1.097 01:06:08 453 62
1.65 1.097 01:06:11 453 62
1.74 1.096 01:06:14 453 62
1.85 1.097 01:06:18 453 63
1.31 1.097 01:06:21 453 63
1.91 1.097 01:06:24 453 63
1.69 1.097 01:06:28 453 63
1.86 1.097 01:06:31 453 63
1.93 1.096 01:06:34 453 63
1.79 1.097 01:06:37 453 63
2.07 1.097 01:06:41 453 63
1.67 1.096 01:06:44 453 63
1.67 1.096 01:06:47 453 63
1.85 1.097 01:06:50 453 63
1.81 1.096 01:06:54 453 63
1.82 1.097 01:06:57 453 63
1.71 1.097 01:07:00 453 63
1.79 1.097 01:07:04 453 63
1.85 1.097 01:07:07 453 63
1.97 1.097 01:07:10 453 63
2.04 1.097 01:07:13 453 63
1.71 1.097 01:07:17 453 63
1.79 1.097 01:07:20 453 63
1.93 1.097 01:07:23 453 63
1.91 1.097 01:07:26 453 63
1.83 1.097 01:07:30 453 63
2.09 1.097 01:07:33 453 63
1.79 1.097 01:07:36 453 63
1.97 1.097 01:07:40 453 63
2.18 1.096 01:07:43 453 63
1.76 1.096 01:07:46 453 63
1.78 1.097 01:07:49 454 63
1.83 1.097 01:07:53 454 63
1.72 1.097 01:07:56 454 63
1.94 1.097 01:07:59 454 63
1.88 1.097 01:08:02 454 63
1.92 1.097 01:08:06 454 63
1.72 1.096 01:08:09 454 63
2.01 1.097 01:08:12 454 63
1.95 1.097 01:08:16 454 63
1.86 1.096 01:08:19 454 63
2.02 1.096 01:08:22 454 63
1.80 1.097 01:08:25 454 63
1.85 1.097 01:08:29 454 63
1.76 1.097 01:08:32 454 63
1.83 1.097 01:08:35 454 63
2.07 1.097 01:08:39 454 63
2.04 1.097 01:08:42 454 63
1.98 1.097 01:08:45 454 63
2.34 1.097 01:08:48 454 63
1.88 1.097 01:08:52 454 63
1.91 1.096 01:08:55 454 63
2.06 1.097 01:08:58 454 63
1.70 1.097 01:09:01 454 63
1.84 1.097 01:09:05 454 63
2.11 1.097 01:09:08 454 63
1.75 1.097 01:09:11 454 63
1.92 1.097 01:09:15 454 63
2.13 1.097 01:09:18 454 63
2.00 1.097 01:09:21 454 64
2.10 1.097 01:09:24 454 64
2.12 1.097 01:09:28 454 64
1.95 1.097 01:09:31 454 64
1.94 1.097 01:09:34 454 64
2.02 1.097 01:09:37 454 64
1.89 1.096 01:09:41 454 64
1.90 1.096 01:09:44 454 64
1.87 1.096 01:09:47 454 64
2.02 1.096 01:09:51 454 64
1.89 1.097 01:09:54 454 64
1.89 1.097 01:09:57 454 64
1.91 1.097 01:10:00 454 64
1.94 1.097 01:10:04 454 64
1.91 1.097 01:10:07 454 64
2.06 1.097 01:10:10 454 64
1.86 1.097 01:10:14 454 64
1.88 1.097 01:10:17 454 64
1.98 1.096 01:10:20 454 64
2.10 1.097 01:10:23 454 64
2.08 1.096 01:10:27 454 64
2.10 1.097 01:10:30 454 64
2.21 1.097 01:10:33 454 64
1.98 1.097 01:10:36 454 64
2.06 1.097 01:10:40 454 64
2.18 1.097 01:10:43 454 64
2.09 1.097 01:10:46 454 64
2.11 1.097 01:10:49 455 64
2.23 1.096 01:10:53 455 64
1.71 1.096 01:10:56 455 64
2.16 1.097 01:10:59 455 64
1.98 1.097 01:11:02 455 64
1.82 1.097 01:11:06 455 64
1.90 1.097 01:11:09 455 64
2.02 1.097 01:11:12 455 64
2.05 1.097 01:11:15 455 64
1.86 1.097 01:11:19 455 64
2.04 1.097 01:11:22 455 64
2.08 1.096 01:11:25 455 64
2.11 1.096 01:11:29 455 64
1.89 1.097 01:11:32 455 64
1.77 1.096 01:11:35 455 64
2.05 1.097 01:11:38 455 64
1.86 1.097 01:11:42 455 64
2.08 1.097 01:11:45 455 64
1.83 1.097 01:11:48 455 64
2.15 1.097 01:11:51 455 64
2.03 1.097 01:11:55 455 64
2.08 1.097 01:11:58 455 64
2.02 1.096 01:12:01 455 64
1.93 1.096 01:12:05 455 64
2.07 1.096 01:12:08 455 64
1.85 1.096 01:12:11 455 64
2.19 1.097 01:12:14 455 64
1.92 1.097 01:12:18 455 65
1.94 1.097 01:12:21 455 65
2.03 1.097 01:12:24 455 65
2.32 1.097 01:12:27 455 65
1.96 1.097 01:12:31 455 65
2.04 1.097 01:12:34 455 65
1.89 1.097 01:12:37 455 65
2.02 1.097 01:12:40 455 65
1.89 1.096 01:12:44 455 65
1.82 1.097 01:12:47 455 65
2.08 1.097 01:12:50 455 65
2.01 1.097 01:12:53 455 65
2.03 1.097 01:12:57 455 65
1.82 1.096 01:13:00 455 65
2.04 1.097 01:13:03 455 65
1.96 1.097 01:13:06 455 65
1.99 1.097 01:13:10 455 65
2.18 1.097 01:13:13 455 65
1.93 1.097 01:13:16 455 65
2.05 1.097 01:13:20 455 65
2.13 1.096 01:13:23 455 65
2.14 1.096 01:13:26 455 65
2.10 1.097 01:13:29 455 65
1.99 1.097 01:13:33 455 65
2.13 1.096 01:13:36 455 65
2.05 1.096 01:13:39 455 65
2.26 1.097 01:13:42 455 65
2.04 1.096 01:13:46 455 65
2.01 1.096 01:13:49 456 65
2.44 1.097 01:13:52 456 65
2.25 1.097 01:13:55 456 65
2.36 1.097 01:13:59 456 65
2.13 1.097 01:14:02 456 65
2.11 1.096 01:14:05 456 65
2.06 1.097 01:14:09 456 65
2.22 1.096 01:14:12 456 65
2.05 1.097 01:14:15 456 65
2.40 1.096 01:14:19 456 65
2.12 1.096 01:14:22 456 65
2.38 1.096 01:14:25 456 65
2.30 1.097 01:14:28 456 65
2.06 1.097 01:14:32 456 65
1.75 1.097 01:14:35 456 65
2.05 1.097 01:14:38 456 65
1.74 1.096 01:14:41 456 65
2.00 1.097 01:14:45 456 65
1.85 1.096 01:14:48 456 65
2.08 1.097 01:14:51 456 65
2.02 1.096 01:14:55 456 65
2.07 1.097 01:14:58 456 65
1.91 1.097 01:15:01 456 65
1.95 1.097 01:15:04 456 65
2.19 1.096 01:15:08 456 65
1.73 1.097 01:15:11 456 65
1.59 1.097 01:15:15 456 65
1.69 1.097 01:15:19 456 66
1.57 1.097 01:15:23 456 66
1.99 1.097 01:15:27 456 66
1.67 1.096 01:15:30 456 66
1.90 1.097 01:15:34 456 66
1.68 1.097 01:15:38 456 66
1.65 1.096 01:15:42 456 66
1.55 1.097 01:15:46 456 66
1.14 1.097 01:15:50 456 66
1.41 1.097 01:15:54 456 66
1.40 1.097 01:15:58 456 66
1.51 1.097 01:16:03 456 66
1.68 1.097 01:16:06 456 66
1.93 1.097 01:16:10 456 66
1.80 1.097 01:16:14 456 66
1.78 1.097 01:16:18 456 66
1.72 1.097 01:16:21 456 66
1.78 1.097 01:16:25 456 66
1.67 1.097 01:16:29 456 66
1.61 1.097 01:16:33 456 66
1.54 1.097 01:16:37 456 66
1.78 1.097 01:16:41 456 66
1.87 1.096 01:16:44 456 66
1.48 1.097 01:16:48 456 66
1.36 1.097 01:16:52 456 66
1.21 1.097 01:16:56 456 66
0.92 1.097 01:17:00 456 66
1.01 1.097 01:17:05 456 66
1.99 1.097 01:17:10 456 66
1.82 1.097 01:17:13 456 66
1.71 1.097 01:17:17 456 66
2.06 1.097 01:17:21 456 66
2.67 1.097 01:17:25 456 66
2.20 1.097 01:17:28 457 66
2.20 1.097 01:17:31 457 66
2.31 1.097 01:17:35 457 66
2.42 1.097 01:17:38 457 66
2.10 1.097 01:17:41 457 66
2.26 1.097 01:17:45 457 66
2.39 1.097 01:17:48 457 66
1.98 1.097 01:17:51 457 66
2.32 1.097 01:17:55 457 66
2.53 1.097 01:17:58 457 66
2.16 1.097 01:18:01 457 66
2.36 1.097 01:18:05 457 66
2.26 1.097 01:18:08 457 66
2.00 1.097 01:18:11 457 66
2.32 1.097 01:18:15 457 66
2.56 1.097 01:18:18 457 66
2.12 1.097 01:18:22 457 66
2.41 1.097 01:18:25 457 66
1.97 1.097 01:18:28 457 66
2.11 1.097 01:18:32 457 66
2.22 1.097 01:18:35 457 66
2.61 1.097 01:18:38 457 66
2.02 1.097 01:18:42 457 66
1.93 1.097 01:18:45 457 66
2.03 1.097 01:18:48 457 66
1.85 1.097 01:18:51 457 66
2.01 1.097 01:18:55 457 66
2.36 1.097 01:18:58 457 67
1.99 1.097 01:19:01 457 67
2.15 1.097 01:19:05 457 67
1.95 1.097 01:19:08 457 67
1.99 1.097 01:19:11 457 67
1.91 1.097 01:19:14 457 67
1.86 1.097 01:19:18 457 67
1.77 1.097 01:19:21 457 67
1.94 1.097 01:19:24 457 67
1.90 1.097 01:19:27 457 67
1.73 1.097 01:19:31 457 67
1.94 1.097 01:19:34 457 67
1.98 1.097 01:19:37 457 67
1.82 1.097 01:19:40 457 67
1.88 1.097 01:19:44 457 67
1.74 1.097 01:19:47 457 67
1.89 1.097 01:19:50 457 67
1.78 1.097 01:19:53 457 67
1.79 1.097 01:19:57 457 67
1.83 1.097 01:20:00 457 67
1.77 1.097 01:20:03 457 67
1.75 1.097 01:20:07 457 67
1.77 1.097 01:20:10 457 67
1.87 1.097 01:20:13 457 67
1.83 1.097 01:20:16 457 67
1.90 1.097 01:20:20 457 67
2.06 1.097 01:20:23 457 67
2.12 1.097 01:20:26 457 67
2.10 1.097 01:20:29 458 67
2.30 1.097 01:20:33 458 67
2.24 1.097 01:20:36 458 67
2.12 1.097 01:20:39 458 67
2.37 1.097 01:20:42 458 67
2.13 1.097 01:20:46 458 67
9.24 1.097 01:20:49 458 67
2.11 1.097 01:20:52 458 67
2.11 1.097 01:20:56 458 67
2.31 1.097 01:20:59 458 67
2.07 1.097 01:21:02 458 67
2.15 1.097 01:21:05 458 67
2.13 1.097 01:21:09 458 67
1.89 1.097 01:21:12 458 67
2.20 1.097 01:21:15 458 67
1.97 1.097 01:21:18 458 67
1.96 1.097 01:21:22 458 67
2.33 1.097 01:21:25 458 67
2.04 1.097 01:21:28 458 67
2.10 1.097 01:21:31 458 67
2.23 1.097 01:21:35 458 67
2.41 1.097 01:21:38 458 67
2.13 1.097 01:21:41 458 67
2.44 1.097 01:21:45 458 67
2.19 1.097 01:21:48 458 67
2.13 1.097 01:21:51 458 67
2.11 1.097 01:21:54 458 67
1.88 1.097 01:21:58 458 68
1.88 1.097 01:22:01 458 68
1.77 1.097 01:22:04 458 68
2.00 1.097 01:22:07 458 68
8.13 1.097 01:22:11 458 68
3.11 1.097 01:22:14 458 68
2.83 1.097 01:22:18 458 68
2.77 1.097 01:22:21 458 68
2.95 1.097 01:22:24 458 68
2.73 1.097 01:22:28 458 68
3.06 1.097 01:22:31 458 68
2.77 1.097 01:22:35 458 68
3.58 1.097 01:22:38 458 68
2.82 1.097 01:22:41 458 68
2.77 1.097 01:22:45 458 68
3.12 1.097 01:22:48 458 68
3.09 1.097 01:22:51 458 68
2.27 1.097 01:22:57 458 68
2.59 1.097 01:23:00 458 68
2.50 1.097 01:23:03 458 68
2.28 1.097 01:23:07 458 68
2.36 1.097 01:23:10 458 68
2.54 1.097 01:23:13 458 68
2.46 1.097 01:23:16 458 68
2.40 1.097 01:23:20 458 68
2.56 1.097 01:23:23 458 68
2.33 1.097 01:23:26 458 68
2.58 1.097 01:23:29 458 68
2.76 1.097 01:23:33 458 68
2.36 1.097 01:23:36 459 68
2.56 1.097 01:23:39 459 68
2.34 1.097 01:23:42 459 68
2.30 1.097 01:23:46 459 68
2.66 1.097 01:23:49 459 68
2.57 1.097 01:23:52 459 68
2.79 1.097 01:23:55 459 68
2.64 1.097 01:23:59 459 68
2.39 1.097 01:24:02 459 68
2.27 1.097 01:24:05 459 68
2.54 1.097 01:24:09 459 68
2.45 1.098 01:24:12 459 68
2.69 1.097 01:24:15 459 68
2.37 1.097 01:24:18 459 68
2.51 1.097 01:24:22 459 68
2.52 1.097 01:24:25 459 68
2.37 1.097 01:24:28 459 68
2.31 1.097 01:24:31 459 68
2.44 1.097 01:24:35 459 68
2.71 1.097 01:24:38 459 68
2.46 1.097 01:24:41 459 68
2.22 1.097 01:24:44 459 68
2.47 1.097 01:24:48 459 68
2.31 1.097 01:24:51 459 68
2.52 1.097 01:24:54 459 68
2.52 1.097 01:24:57 459 68
2.38 1.097 01:25:01 459 68
2.36 1.097 01:25:04 459 69
2.43 1.097 01:25:07 459 69
2.60 1.097 01:25:10 459 69
2.52 1.097 01:25:14 459 69
2.51 1.097 01:25:17 459 69
2.77 1.097 01:25:20 459 69
2.46 1.097 01:25:23 459 69
2.33 1.097 01:25:27 459 69
2.52 1.097 01:25:30 459 69
2.46 1.097 01:25:33 459 69
2.39 1.097 01:25:36 459 69
2.46 1.097 01:25:40 459 69
2.67 1.097 01:25:43 459 69
2.26 1.097 01:25:46 459 69
2.25 1.097 01:25:49 459 69
2.48 1.097 01:25:53 459 69
2.60 1.097 01:25:56 459 69
2.36 1.097 01:25:59 459 69
2.47 1.097 01:26:03 459 69
2.41 1.097 01:26:06 459 69
2.43 1.097 01:26:09 459 69
2.54 1.097 01:26:12 459 69
2.44 1.097 01:26:16 459 69
2.61 1.097 01:26:19 459 69
2.55 1.097 01:26:22 459 69
2.50 1.097 01:26:25 459 69
2.56 1.097 01:26:29 459 69
2.27 1.097 01:26:32 459 69
2.33 1.097 01:26:35 459 69
2.25 1.097 01:26:38 460 69
2.34 1.097 01:26:42 460 69
2.70 1.097 01:26:45 460 69
2.66 1.097 01:26:48 460 69
2.55 1.097 01:26:51 460 69
2.58 1.097 01:26:55 460 69
2.65 1.097 01:26:58 460 69
2.38 1.097 01:27:01 460 69
2.48 1.097 01:27:04 460 69
2.62 1.097 01:27:08 460 69
2.47 1.097 01:27:11 460 69
2.39 1.097 01:27:14 460 69
2.66 1.097 01:27:17 460 69
2.39 1.097 01:27:21 460 69
2.57 1.097 01:27:24 460 69
2.35 1.097 01:27:27 460 69
2.42 1.097 01:27:30 460 69
2.34 1.097 01:27:34 460 69
2.46 1.097 01:27:37 460 69
2.40 1.097 01:27:40 460 69
2.43 1.097 01:27:43 460 69
2.12 1.097 01:27:47 460 69
2.51 1.097 01:27:50 460 69
2.79 1.097 01:27:53 460 69
2.20 1.097 01:27:56 460 69
2.36 1.097 01:28:00 460 69
2.23 1.097 01:28:03 460 69
2.32 1.097 01:28:06 460 69
2.46 1.097 01:28:09 460 70
2.20 1.097 01:28:13 460 70
1.95 1.097 01:28:16 460 70
2.16 1.097 01:28:19 460 70
2.45 1.097 01:28:22 460 70
2.32 1.097 01:28:26 460 70
2.55 1.097 01:28:29 460 70
2.37 1.097 01:28:32 460 70
2.44 1.097 01:28:35 460 70
2.31 1.097 01:28:39 460 70
2.09 1.097 01:28:42 460 70
2.39 1.097 01:28:46 460 70
2.21 1.097 01:28:49 460 70
2.36 1.097 01:28:52 460 70
2.15 1.097 01:28:55 460 70
2.28 1.097 01:28:59 460 70
2.08 1.097 01:29:02 460 70
2.26 1.097 01:29:05 460 70
2.31 1.097 01:29:08 460 70
2.10 1.097 01:29:11 460 70
2.26 1.097 01:29:15 460 70
2.52 1.097 01:29:18 460 70
2.21 1.097 01:29:21 460 70
2.11 1.097 01:29:24 460 70
2.33 1.097 01:29:28 460 70
2.11 1.097 01:29:31 460 70
2.22 1.097 01:29:34 460 70
2.37 1.097 01:29:37 460 70
2.46 1.097 01:29:41 461 70
2.36 1.097 01:29:44 461 70
1.96 1.097 01:29:47 461 70
2.16 1.097 01:29:50 461 70
2.39 1.097 01:29:54 461 70
2.23 1.097 01:29:57 461 70
2.36 1.097 01:30:00 461 70
2.52 1.097 01:30:03 461 70
2.22 1.097 01:30:07 461 70
2.15 1.097 01:30:10 461 70
2.31 1.097 01:30:13 461 70
2.24 1.097 01:30:16 461 70
2.33 1.097 01:30:20 461 70
2.38 1.097 01:30:23 461 70
2.24 1.097 01:30:26 461 70
2.79 1.097 01:30:29 461 70
2.22 1.097 01:30:32 461 70
2.18 1.097 01:30:36 461 70
2.28 1.097 01:30:39 461 70
2.21 1.097 01:30:42 461 70
2.16 1.097 01:30:45 461 70
2.20 1.097 01:30:49 461 70
2.01 1.097 01:30:52 461 70
2.24 1.097 01:30:55 461 70
2.14 1.097 01:30:58 461 70
2.08 1.097 01:31:02 461 70
2.36 1.097 01:31:05 461 70
2.32 1.097 01:31:08 461 70
2.12 1.097 01:31:11 461 71
2.08 1.097 01:31:15 461 71
2.36 1.097 01:31:18 461 71
2.13 1.097 01:31:21 461 71
2.20 1.097 01:31:24 461 71
2.15 1.097 01:31:28 461 71
2.13 1.097 01:31:31 461 71
2.34 1.097 01:31:34 461 71
2.08 1.097 01:31:37 461 71
2.35 1.097 01:31:41 461 71
2.52 1.097 01:31:44 461 71
2.22 1.097 01:31:47 461 71
2.41 1.097 01:31:50 461 71
2.28 1.097 01:31:53 461 71
2.43 1.097 01:31:57 461 71
2.47 1.097 01:32:00 461 71
2.55 1.097 01:32:03 461 71
2.09 1.097 01:32:07 461 71
2.44 1.097 01:32:10 461 71
2.12 1.097 01:32:13 461 71
2.19 1.097 01:32:16 461 71
2.31 1.097 01:32:19 461 71
2.48 1.097 01:32:23 461 71
2.43 1.097 01:32:26 461 71
2.46 1.097 01:32:29 461 71
2.24 1.097 01:32:33 461 71
2.37 1.097 01:32:36 461 71
2.39 1.097 01:32:39 461 71
2.46 1.097 01:32:42 462 71
2.24 1.097 01:32:45 462 71
2.33 1.097 01:32:49 462 71
2.38 1.097 01:32:52 462 71
2.11 1.097 01:32:55 462 71
2.27 1.097 01:32:58 462 71
2.12 1.097 01:33:02 462 71
2.03 1.097 01:33:05 462 71
2.42 1.097 01:33:08 462 71
2.22 1.097 01:33:11 462 71
2.28 1.097 01:33:15 462 71
2.55 1.097 01:33:18 462 71
2.40 1.097 01:33:21 462 71
2.36 1.097 01:33:24 462 71
2.23 1.097 01:33:28 462 71
2.28 1.097 01:33:31 462 71
2.42 1.097 01:33:34 462 71
2.32 1.097 01:33:37 462 71
2.34 1.097 01:33:41 462 71
2.17 1.098 01:33:44 462 71
2.17 1.097 01:33:47 462 71
2.30 1.097 01:33:50 462 71
1.99 1.097 01:33:54 462 71
2.05 1.097 01:33:57 462 71
2.31 1.097 01:34:00 462 71
2.39 1.097 01:34:03 462 71
2.02 1.097 01:34:07 462 71
2.17 1.097 01:34:10 462 71
2.19 1.097 01:34:13 462 72
2.27 1.097 01:34:17 462 72
2.14 1.097 01:34:20 462 72
2.27 1.097 01:34:23 462 72
2.40 1.097 01:34:26 462 72
2.40 1.097 01:34:30 462 72
2.23 1.097 01:34:33 462 72
2.40 1.097 01:34:36 462 72
2.24 1.097 01:34:39 462 72
2.64 1.097 01:34:43 462 72
2.23 1.097 01:34:46 462 72
2.21 1.097 01:34:49 462 72
2.44 1.097 01:34:52 462 72
2.36 1.097 01:34:56 462 72
2.43 1.097 01:34:59 462 72
2.30 1.097 01:35:02 462 72
2.27 1.097 01:35:05 462 72
2.51 1.097 01:35:09 462 72
2.27 1.097 01:35:12 462 72
2.31 1.097 01:35:15 462 72
2.34 1.097 01:35:18 462 72
2.32 1.097 01:35:22 462 72
2.03 1.097 01:35:25 462 72
2.61 1.097 01:35:28 462 72
2.20 1.097 01:35:31 462 72
2.21 1.097 01:35:35 462 72
2.24 1.097 01:35:38 462 72
2.56 1.097 01:35:41 462 72
2.57 1.097 01:35:44 462 72
2.70 1.097 01:35:48 463 72
2.58 1.097 01:35:51 463 72
2.56 1.097 01:35:54 463 72
2.70 1.097 01:35:57 463 72
2.06 1.097 01:36:01 463 72
2.40 1.097 01:36:04 463 72
2.67 1.097 01:36:07 463 72
2.53 1.097 01:36:11 463 72
2.37 1.097 01:36:14 463 72
1.79 1.097 01:36:17 463 72
2.46 1.097 01:36:20 463 72
2.33 1.097 01:36:24 463 72
2.16 1.097 01:36:27 463 72
2.25 1.097 01:36:30 463 72
2.10 1.097 01:36:34 463 72
2.08 1.097 01:36:37 463 72
2.17 1.097 01:36:40 463 72
2.38 1.097 01:36:43 463 72
1.86 1.097 01:36:47 463 72
2.06 1.097 01:36:50 463 72
2.20 1.097 01:36:53 463 72
2.19 1.097 01:36:56 463 72
2.27 1.097 01:37:00 463 72
2.12 1.097 01:37:03 463 72
2.31 1.097 01:37:06 463 72
2.25 1.097 01:37:09 463 72
2.40 1.097 01:37:13 463 72
2.41 1.097 01:37:16 463 72
2.37 1.097 01:37:19 463 72
2.08 1.097 01:37:22 463 73
2.21 1.098 01:37:26 463 73
2.36 1.097 01:37:29 463 73
2.21 1.097 01:37:32 463 73
2.23 1.097 01:37:35 463 73
3.01 1.097 01:37:39 463 73
2.92 1.097 01:37:42 463 73
2.96 1.097 01:37:45 463 73
3.01 1.097 01:37:49 463 73
3.12 1.097 01:37:52 463 73
3.01 1.097 01:37:55 463 73
3.09 1.097 01:37:59 463 73
3.05 1.097 01:38:02 463 73
3.26 1.097 01:38:05 463 73
3.04 1.097 01:38:09 463 73
2.93 1.097 01:38:12 463 73
3.04 1.097 01:38:15 463 73
3.06 1.097 01:38:19 463 73
2.99 1.097 01:38:22 463 73
3.02 1.097 01:38:25 463 73
3.03 1.097 01:38:29 463 73
2.63 1.097 01:38:32 463 73
2.78 1.097 01:38:35 463 73
3.20 1.097 01:38:39 463 73
2.63 1.097 01:38:42 463 73
2.59 1.097 01:38:45 463 73
2.77 1.097 01:38:49 463 73
3.35 1.097 01:38:52 463 73
2.86 1.097 01:38:55 464 73
3.01 1.097 01:38:59 464 73
2.91 1.097 01:39:02 464 73
2.59 1.097 01:39:05 464 73
2.78 1.097 01:39:09 464 73
2.46 1.097 01:39:12 464 73
3.03 1.097 01:39:15 464 73
2.87 1.097 01:39:18 464 73
2.78 1.097 01:39:22 464 73
2.49 1.097 01:39:25 464 73
3.21 1.097 01:39:28 464 73
2.88 1.097 01:39:32 464 73
3.01 1.097 01:39:35 464 73
3.25 1.097 01:39:38 464 73
2.84 1.097 01:39:42 464 73
3.10 1.097 01:39:45 464 73
3.04 1.097 01:39:48 464 73
2.83 1.097 01:39:52 464 73
3.04 1.097 01:39:55 464 73
3.06 1.097 01:39:58 464 73
2.65 1.097 01:40:02 464 73
2.98 1.097 01:40:05 464 73
3.21 1.097 01:40:08 464 73
2.62 1.097 01:40:12 464 73
3.00 1.097 01:40:15 464 73
2.94 1.097 01:40:18 464 73
2.70 1.097 01:40:22 464 73
2.77 1.097 01:40:25 464 73
2.84 1.097 01:40:28 464 73
2.87 1.097 01:40:32 464 74
2.93 1.097 01:40:35 464 74
3.38 1.097 01:40:38 464 74
2.77 1.097 01:40:42 464 74
3.32 1.097 01:40:45 464 74
2.89 1.097 01:40:48 464 74
2.77 1.097 01:40:52 464 74
2.88 1.097 01:40:55 464 74
3.28 1.097 01:40:58 464 74
2.60 1.097 01:41:02 464 74
2.82 1.097 01:41:05 464 74
3.15 1.097 01:41:08 464 74
2.84 1.097 01:41:12 464 74
3.01 1.097 01:41:15 464 74
3.09 1.097 01:41:18 464 74
2.88 1.097 01:41:22 464 74
2.88 1.097 01:41:25 464 74
2.88 1.097 01:41:28 464 74
2.57 1.097 01:41:32 464 74
2.69 1.097 01:41:35 464 74
4.45 1.097 01:41:38 464 74
2.65 1.097 01:41:42 464 74
2.85 1.097 01:41:45 464 74
2.78 1.097 01:41:48 464 74
2.76 1.097 01:41:52 464 74
3.02 1.097 01:41:55 464 74
3.21 1.097 01:41:58 464 74
2.79 1.097 01:42:02 465 74
2.89 1.097 01:42:05 465 74
3.03 1.097 01:42:08 465 74
2.63 1.097 01:42:12 465 74
2.20 1.098 03:50:15 467 76
2.26 1.098 03:50:18 467 76
2.15 1.098 03:50:21 467 76
2.25 1.098 03:50:24 467 76
2.26 1.098 03:50:28 467 76
2.25 1.098 03:50:31 467 76
