Time,Consuming Time(ms),Producing Time(ms),Response time(ms),Message Size(bytes),CPU Utilization(%),Memory Consumption(gb),Disk Free Space(gb),Brick Space,Kafka Total Space(mb),Topic Space(mb),Total Time (sec)
21:32:22,10.383416,9.023706,132070.4955,62208,1.33,1.032,4.9,123,443,56,7874
21:32:26,11.029532,8.66007,132134.5311,62208,1.2,1.032,4.9,123,443,56,7878
21:32:30,11.580539,9.377397,139543.6912,65664,1.41,1.032,4.9,123,443,56,7882
21:32:34,13.123277,10.008142,146959.6028,69120,1.3,1.033,4.9,123,443,56,7886
21:32:38,12.485043,9.364831,139679.2046,65664,1.24,1.033,4.9,123,443,56,7890
21:32:42,12.706358,9.510027,139747.4473,65664,1.38,1.032,4.9,123,443,56,7894
21:32:46,12.857808,9.528399,139815.7696,65664,1.38,1.033,4.9,123,443,56,7898
21:32:50,12.529254,9.561043,139883.5316,65664,1.4,1.032,4.9,123,443,56,7902
21:32:54,12.273239,9.089661,132585.7783,62208,1.3,1.033,4.9,123,443,56,7906
21:32:57,12.890786,9.598772,140003.1376,49248,1.3,1.032,4.9,123,443,56,7909
21:33:01,13.554188,9.448989,140070.8483,16416,1.41,1.033,4.9,123,443,56,7910
21:33:05,13.770939,9.830721,140139.2415,65664,1.37,1.032,4.9,123,443,56,7914
21:33:09,13.895659,9.578702,140207.0208,65664,1.33,1.032,4.9,123,443,56,7918
21:33:13,13.550921,9.075056,140274.5287,65664,1.49,1.032,4.9,123,443,56,7922
21:33:17,13.236543,8.89601,132955.93,62208,1.42,1.032,4.9,123,443,56,7926
21:33:21,13.921525,9.40853,140410.8166,65664,1.25,1.032,4.9,123,443,56,7930
21:33:25,5.11834,9.746672,140479.1394,65664,1.38,1.032,4.9,123,443,56,7934
21:33:29,4.790458,9.188455,140546.8969,65664,1.25,1.033,4.9,123,443,56,7938
21:33:33,4.963922,9.510489,140614.5442,65664,1.42,1.033,4.9,123,443,56,7942
21:33:37,5.610781,9.449227,140682.2373,65664,1.4,1.033,4.9,123,443,56,7946
21:33:40,4.687994,9.0956,133326.2378,46656,1.27,1.032,4.9,123,443,56,7949
21:33:44,5.369768,8.964646,133390.4879,62208,1.38,1.033,4.9,123,443,56,7953
21:33:48,6.068841,9.918842,140869.37,65664,1.42,1.032,4.9,123,443,56,7957
21:33:52,5.677788,8.84225,133519.4785,62208,1.32,1.032,4.9,123,443,56,7961
21:33:56,6.418481,9.248516,141004.8145,65664,1.27,1.033,4.9,123,443,56,7965
21:34:00,6.114398,9.995342,141073.2079,0,1.31,1.033,4.9,123,443,56,7965
21:34:04,6.771916,9.49843,141140.8959,65664,1.78,1.032,4.9,123,444,56,7969
21:34:08,6.979664,9.586643,141208.8503,65664,1.58,1.032,4.9,123,444,56,7973
21:34:12,6.587416,9.334187,133841.1544,62208,1.6,1.032,4.9,123,444,56,7977
21:34:16,6.236324,8.807091,133905.1354,62208,1.55,1.032,4.9,123,444,56,7981
21:34:20,6.88128,9.088288,133970.1048,62208,1.58,1.032,4.9,123,444,56,7985
21:34:24,6.561154,9.020443,134034.4645,62208,1.67,1.032,4.9,123,444,56,7989
21:34:28,7.296186,8.992469,134098.6664,62208,1.83,1.032,4.9,123,444,56,7993
21:34:32,7.414362,9.073135,134163.2588,62208,1.45,1.032,4.9,123,444,56,7997
21:34:36,8.253826,9.94175,141685.0395,65664,1.53,1.033,4.9,123,444,56,8001
21:34:40,7.99507,9.489072,141753.01,65664,1.63,1.032,4.9,123,444,56,8005
21:34:44,8.632661,9.389733,141820.8338,65664,1.75,1.033,4.9,123,444,56,8009
21:34:48,8.867222,9.439069,141889.0622,65664,1.35,1.033,4.9,123,444,57,8013
21:34:52,9.010088,9.584113,141957.3934,65664,1.28,1.033,4.9,139,444,57,8017
21:34:56,8.686843,9.597581,142025.122,65664,1.37,1.033,4.9,139,444,57,8021
21:35:00,8.633176,9.242676,134614.6852,0,1.39,1.033,4.9,139,444,57,8021
21:35:04,9.542437,9.183608,142160.5589,65664,1.34,1.033,4.9,139,444,57,8025
21:35:08,9.199034,9.66061,142228.5108,65664,1.29,1.032,4.9,139,444,57,8029
21:35:12,9.110245,9.457782,134807.3361,62208,1.44,1.032,4.9,139,444,57,8033
21:35:16,10.009867,9.926344,142364.3044,65664,1.43,1.032,4.9,139,444,57,8037
21:35:20,9.722097,9.494366,142432.0125,65664,1.31,1.032,4.9,139,444,57,8041
21:35:24,9.124472,8.966605,134999.4627,62208,1.4,1.032,4.9,139,444,57,8045
21:35:28,10.07945,9.792486,142568.087,65664,1.44,1.032,4.9,139,444,57,8049
21:35:32,9.973269,9.621584,135128.9911,62208,1.29,1.033,4.9,139,444,57,8053
21:35:35,10.399072,9.952646,142687.2007,49248,1.28,1.033,4.9,139,444,57,8056
21:35:39,10.577913,9.364442,142754.5706,65664,1.43,1.032,4.9,139,444,57,8060
21:35:43,11.247097,9.804427,142823.1609,65664,1.47,1.033,4.9,139,444,57,8064
21:35:47,10.890332,9.526255,142890.905,65664,1.32,1.033,4.9,139,444,57,8068
21:35:51,11.519343,9.214864,142958.7621,65664,1.25,1.033,4.9,139,444,57,8072
21:35:55,10.372052,8.980374,135499.0331,62208,1.42,1.033,4.9,139,444,57,8076
21:35:59,12.251781,10.116527,150626.5748,69120,1.73,1.033,4.9,139,444,57,8080
21:36:03,11.576147,9.263378,143162.6109,49248,1.32,1.033,4.9,139,444,57,8083
21:36:07,11.756621,9.637087,143230.7867,65664,1.44,1.032,4.9,139,444,57,8087
21:36:11,11.886924,9.700502,143299.1434,65664,1.31,1.032,4.9,139,444,57,8091
21:36:15,12.615448,9.58765,143366.8094,65664,1.51,1.032,4.9,139,444,57,8095
21:36:19,11.345715,9.019598,135885.624,62208,1.31,1.032,4.9,139,444,57,8099
21:36:22,12.911834,9.70056,143485.9293,49248,1.22,1.032,4.9,139,444,57,8102
21:36:26,13.059562,9.619901,143554.2477,65664,1.28,1.033,4.9,139,444,57,8106
21:36:30,13.338983,9.322908,143621.6984,65664,1.44,1.032,4.9,139,445,57,8110
21:36:34,13.575075,9.47455,143689.8983,65664,1.38,1.033,4.9,139,445,57,8114
21:36:38,12.272866,8.975589,136191.5597,62208,1.38,1.033,4.9,139,445,57,8118
21:36:42,12.422266,9.158201,136255.6209,62208,1.28,1.033,4.9,139,445,57,8122
21:36:46,13.506297,9.513631,143893.3055,65664,1.34,1.033,4.9,139,445,57,8126
21:36:50,14.271153,9.858172,143961.8676,65664,1.38,1.033,4.9,139,445,57,8130
21:36:54,13.889708,9.489742,144029.5373,65664,1.27,1.033,4.9,139,445,57,8134
21:36:58,5.047129,9.608449,144097.7454,65664,1.44,1.033,4.9,139,445,57,8138
21:37:02,5.180144,9.694338,144165.7404,32832,1.5,1.032,4.9,139,445,57,8140
21:37:05,4.839602,9.778961,144216.6957,49248,1.34,1.033,4.9,139,445,57,8143
21:37:09,5.535043,9.443997,144284.5031,65664,1.33,1.033,4.9,139,445,57,8147
21:37:13,5.169635,8.880549,136755.1491,62208,1.43,1.033,4.9,139,445,57,8151
21:37:17,5.437735,9.199774,144420.8386,65664,1.48,1.033,4.9,139,445,57,8155
21:37:21,6.118743,9.678587,144489.3839,65664,1.24,1.032,4.9,139,445,58,8159
21:37:25,6.265236,9.144975,144556.6618,65664,1.46,1.033,4.9,139,445,58,8163
21:37:29,6.455723,9.05996,144624.8771,65664,1.43,1.032,4.9,139,445,58,8167
21:37:33,6.159395,9.108287,144692.5991,65664,1.38,1.033,4.9,139,445,58,8171
21:37:37,6.388459,9.187304,144760.5517,65664,1.27,1.033,4.9,139,445,58,8175
21:37:41,6.555473,9.455044,144828.7124,65664,1.59,1.032,4.9,139,445,58,8179
21:37:45,7.194555,9.820701,144897.1044,65664,1.71,1.033,4.9,139,445,58,8183
21:37:49,7.387742,9.437377,144964.1726,65664,2.03,1.033,4.9,139,445,58,8187
21:37:53,7.547908,9.318763,145032.2702,65664,1.6,1.033,4.9,139,445,58,8191
21:37:57,7.713292,9.756248,145100.1694,65664,1.76,1.033,4.9,139,445,58,8195
21:38:01,7.901478,9.662644,145168.4089,16416,1.76,1.033,4.9,139,445,58,8196
21:38:05,8.107371,9.58031,145236.0758,65664,1.68,1.033,4.9,139,445,58,8200
21:38:09,7.849199,9.402524,145303.8269,65664,1.54,1.033,4.9,139,445,58,8204
21:38:13,8.008285,9.638609,145371.5468,65664,1.75,1.032,4.9,139,445,58,8208
21:38:17,7.967841,9.042854,137784.8774,62208,1.61,1.033,4.9,139,445,58,8212
21:38:21,8.829721,9.255211,145507.1422,65664,1.68,1.033,4.9,139,445,58,8216
21:38:25,8.526571,9.298225,145574.9178,65664,1.43,1.032,4.9,139,445,58,8220
21:38:29,8.716107,9.374046,145643.087,65664,1.48,1.033,4.9,139,445,58,8224
21:38:33,9.413665,9.287747,145710.7038,65664,2.21,1.033,4.9,139,445,58,8228
21:38:37,8.324368,9.057283,138106.1171,62208,1.37,1.033,4.9,139,445,58,8232
21:38:41,9.716378,9.461669,145846.8165,65664,1.25,1.033,4.9,139,445,58,8236
21:38:45,8.618754,9.100229,138235.2569,62208,1.32,1.033,4.9,139,445,58,8240
21:38:49,10.060508,9.518095,145983.11,65664,1.45,1.033,4.9,139,445,58,8244
21:38:53,9.721057,9.286172,146050.5839,65664,1.34,1.033,4.9,139,445,58,8248
21:38:57,9.652395,9.028207,138428.3801,62208,1.36,1.032,4.9,139,445,58,8252
21:39:01,10.069551,9.823816,146187.2427,16416,1.45,1.033,4.9,139,446,58,8253
21:39:05,10.232444,9.152959,146254.469,65664,1.36,1.033,4.9,139,446,58,8257
21:39:08,10.332813,9.85423,146306.4963,49248,1.31,1.033,4.9,139,446,58,8260
21:39:12,10.505819,9.503013,146373.9482,65664,1.21,1.033,4.9,139,446,58,8264
21:39:16,10.717565,9.411785,146442.2463,65664,1.3,1.033,4.9,139,446,58,8268
21:39:20,10.864271,9.415137,146510.4912,65664,1.29,1.033,4.9,139,446,58,8272
21:39:24,11.101702,9.726186,146578.5483,65664,1.24,1.033,4.9,139,446,58,8276
21:39:28,10.423698,9.119928,138927.8895,62208,1.2,1.033,4.9,139,446,58,8280
21:39:32,11.08377,8.873848,138991.9396,62208,1.35,1.033,4.9,139,446,58,8284
21:39:36,11.624947,9.33761,146781.9911,65664,1.18,1.033,4.9,139,446,58,8288
21:39:40,11.815119,9.402132,146850.3012,65664,1.34,1.033,4.9,139,446,58,8292
21:39:44,12.109858,9.693179,146918.5612,65664,1.42,1.033,4.9,139,446,58,8296
21:39:47,11.351958,9.060898,139233.8158,46656,1.37,1.033,4.9,139,446,59,8299
21:39:51,12.434459,9.156254,147036.3979,65664,1.24,1.033,4.9,139,446,59,8303
21:39:55,12.584721,9.255506,147104.3827,65664,1.22,1.033,4.9,139,446,59,8307
21:39:59,12.359373,8.987378,139426.5476,62208,1.84,1.033,4.9,139,446,59,8311
21:40:03,12.525913,9.022152,139491.0962,46656,1.52,1.033,4.9,139,446,59,8314
21:40:07,13.617636,9.298296,147308.5545,65664,1.7,1.032,4.9,139,446,59,8318
21:40:11,13.831702,9.319736,147376.865,65664,1.73,1.032,4.9,139,446,59,8322
21:40:16,14.047239,9.114819,147461.1764,82080,1.65,1.032,4.9,139,446,59,8327
21:40:20,13.1868,9.232276,139764.8836,62208,2.42,1.032,4.9,139,446,59,8331
21:40:24,13.349601,8.854919,139829.4145,62208,1.92,1.032,4.9,139,446,59,8335
21:40:28,4.536954,9.069294,139893.9301,62208,1.52,1.032,4.9,139,446,59,8339
21:40:32,4.682367,9.219817,139958.4674,62208,1.65,1.032,4.9,139,446,59,8343
21:40:36,4.848312,9.754801,147801.8803,65664,1.69,1.033,4.9,139,446,59,8347
21:40:40,5.5342,9.369882,147869.6226,65664,1.54,1.033,4.9,139,446,59,8351
21:40:44,4.646554,9.110154,140151.5868,62208,1.65,1.033,4.9,139,446,59,8355
21:40:48,5.866915,9.623643,148005.6336,65664,1.56,1.033,4.9,139,446,59,8359
21:40:52,5.525788,9.086576,140280.1675,62208,1.61,1.033,4.9,139,446,59,8363
21:40:56,6.292433,9.907345,148141.9418,65664,1.67,1.032,4.9,139,446,59,8367
21:41:00,5.995399,9.685643,148209.6389,0,1.65,1.033,4.9,139,446,59,8367
21:41:04,6.091713,8.833583,140472.6996,62208,1.68,1.033,4.9,139,446,59,8371
21:41:08,6.339245,9.366072,148344.7954,65664,1.83,1.033,4.9,139,446,59,8375
21:41:12,5.865988,9.302892,140602.0898,62208,1.49,1.032,4.9,139,446,59,8379
21:41:16,6.62462,9.269263,148481.0003,65664,1.67,1.033,4.9,139,446,59,8383
21:41:20,7.284316,9.758715,148549.6202,65664,1.57,1.033,4.9,139,446,59,8387
21:41:24,6.775312,9.017333,140795.2364,62208,1.64,1.033,4.9,139,446,59,8391
21:41:29,7.151587,9.137002,148701.3271,82080,1.77,1.033,4.9,139,446,59,8396
21:41:33,6.723422,9.317111,140940.2432,62208,1.62,1.033,4.9,139,447,59,8400
21:41:37,8.162236,10.006019,156671.9852,69120,1.62,1.032,4.9,139,447,59,8404
21:41:41,7.67109,9.718389,148906.2935,65664,1.53,1.033,4.9,139,447,59,8408
21:41:45,8.329233,9.205205,148974.1563,65664,1.71,1.032,4.9,139,447,59,8412
21:41:49,7.810557,8.923775,141198.6277,62208,1.73,1.032,4.9,139,447,59,8416
21:41:53,8.149705,9.508668,149110.9798,65664,1.7,1.032,4.9,139,447,59,8420
21:41:57,9.036744,9.953074,157030.5056,69120,1.59,1.032,4.9,139,447,59,8424
21:42:01,8.306884,8.960472,141391.4201,15552,1.65,1.032,4.9,139,447,59,8425
21:42:05,8.698862,9.218991,149314.6009,65664,1.66,1.032,4.9,139,447,59,8429
21:42:09,9.365327,9.970279,149383.2183,65664,1.81,1.033,4.9,139,447,59,8433
21:42:13,9.593346,9.135689,149450.8045,65664,1.75,1.033,4.9,139,447,59,8437
21:42:17,9.747935,9.417786,149518.9957,65664,1.54,1.033,4.9,139,447,59,8441
21:42:21,9.927262,9.831266,149587.1216,65664,1.65,1.032,4.9,139,447,60,8445
21:42:25,10.053541,9.515509,149655.0829,65664,1.68,1.033,4.9,139,447,60,8449
21:42:29,10.256663,9.851474,149723.2185,65664,1.78,1.033,4.9,139,447,60,8453
21:42:33,9.155631,8.810639,141906.6443,62208,1.57,1.033,4.9,139,447,60,8457
21:42:37,10.618346,9.284069,149858.7445,65664,1.74,1.033,4.9,139,447,60,8461
21:42:42,10.917144,9.787433,149943.8766,82080,1.72,1.033,4.9,139,447,60,8466
21:42:46,11.395536,9.990677,157907.4986,69120,1.57,1.033,4.9,139,447,60,8470
21:42:50,12.062712,10.057185,157978.8149,69120,1.82,1.033,4.9,139,447,60,8474
21:42:54,10.022506,9.568718,142245.8569,62208,1.61,1.032,4.9,139,447,60,8478
21:42:58,10.691226,9.143527,142309.5523,62208,1.63,1.032,4.9,139,447,60,8482
21:43:02,10.365828,9.111173,142373.6039,31104,1.65,1.032,4.9,139,447,60,8484
21:43:06,10.533552,9.132,142438.0218,62208,1.43,1.032,4.9,139,447,60,8488
21:43:10,12.049793,9.495249,150419.6906,65664,1.58,1.032,4.9,139,447,60,8492
21:43:14,12.237406,9.863918,150488.0929,65664,1.68,1.032,4.9,139,447,60,8496
21:43:18,11.525856,8.780522,142631.6288,62208,1.61,1.032,4.9,139,447,60,8500
21:43:22,11.635423,9.331534,142696.2671,62208,1.6,1.033,4.9,139,447,60,8504
21:43:26,11.313028,8.999077,142760.2832,62208,1.55,1.032,4.9,139,447,60,8508
21:43:30,11.432934,9.155265,142824.7399,62208,1.61,1.032,4.9,139,447,60,8512
21:43:34,12.501999,9.26678,150827.4622,65664,1.58,1.032,4.9,139,447,60,8516
21:43:38,11.742898,9.206962,142953.8134,62208,1.69,1.032,4.9,139,447,60,8520
21:43:42,13.384329,9.726848,150964.0109,65664,1.48,1.032,4.9,139,447,60,8524
21:43:46,13.585911,9.381711,151031.2546,65664,1.96,1.032,4.9,139,447,60,8528
21:43:50,13.780185,9.490791,151099.429,65664,1.51,1.032,4.9,139,447,60,8532
21:43:55,13.47674,9.368033,151184.2652,82080,1.68,1.032,4.9,139,447,60,8537
21:43:59,13.680473,9.403481,151252.4728,65664,1.58,1.032,4.9,139,447,60,8541
21:44:03,13.841195,9.506886,151320.7546,49248,1.46,1.032,4.9,139,448,60,8544
21:44:07,5.021788,9.555495,151388.8863,65664,1.55,1.032,4.9,139,448,60,8548
21:44:11,4.679861,9.352048,151456.6205,65664,1.69,1.032,4.9,139,448,60,8552
21:44:15,5.36924,9.306041,151524.1964,65664,1.61,1.033,4.9,139,448,60,8556
21:44:19,5.544118,9.153281,151592.6612,65664,1.7,1.032,4.9,139,448,60,8560
21:44:23,4.668308,8.883907,143679.0458,62208,1.49,1.032,4.9,139,448,60,8564
21:44:27,5.841557,9.737643,151729.1126,65664,1.6,1.033,4.9,139,448,60,8568
21:44:31,5.471874,8.938465,143807.6962,62208,2.1,1.033,4.9,139,448,60,8572
21:44:35,5.652865,9.253432,143872.0419,62208,1.66,1.033,4.9,139,448,60,8576
21:44:39,5.963151,8.623183,143935.7812,62208,1.57,1.033,4.9,139,448,60,8580
21:44:43,6.226639,9.93639,152001.0801,65664,1.55,1.033,4.9,139,448,60,8584
21:44:47,8.055121,9.806264,152069.2104,65664,2.08,1.033,4.9,139,448,61,8588
21:44:51,8.713429,9.137996,152136.841,65664,1.64,1.033,4.9,139,448,61,8592
21:44:55,8.868718,9.529571,152204.7377,65664,1.79,1.033,4.9,139,448,61,8596
21:44:59,9.02365,9.92538,152272.8881,65664,1.69,1.033,4.9,139,448,61,8600
21:45:03,8.746452,9.571405,152340.4343,49248,1.53,1.033,4.9,139,448,61,8603
21:45:07,8.690909,9.023411,144387.3421,62208,1.37,1.032,4.9,139,448,61,8607
21:45:11,9.604519,9.378195,152476.4981,65664,1.47,1.032,4.9,139,448,61,8611
21:45:15,9.760147,9.567712,152544.5584,65664,1.63,1.032,4.9,139,448,61,8615
21:45:19,9.958619,9.788461,152612.895,65664,1.8,1.032,4.9,139,448,61,8619
21:45:23,9.723205,9.370576,152680.6779,65664,1.82,1.033,4.9,139,448,61,8623
21:45:27,10.373726,9.046578,152748.337,65664,1.7,1.032,4.9,139,448,61,8627
21:45:31,10.016658,9.821542,152816.7681,65664,1.64,1.032,4.9,139,448,61,8631
21:45:35,10.186458,9.181478,152884.0019,65664,1.51,1.033,4.9,139,448,61,8635
21:45:39,10.018469,9.243305,144902.7934,62208,1.67,1.033,4.9,139,448,61,8639
21:45:43,10.529955,9.47814,153020.241,65664,1.67,1.033,4.9,140,448,61,8643
21:45:47,11.228275,9.093036,153087.8664,65664,1.6,1.032,4.9,140,448,61,8647
21:45:52,10.621962,9.225452,145111.3622,77760,1.74,1.033,4.9,140,448,61,8652
21:45:56,11.68284,9.353693,153241.0198,65664,1.73,1.033,4.9,140,448,61,8656
21:46:00,11.845639,9.733233,153309.2715,0,1.83,1.033,4.9,140,448,61,8656
21:46:04,12.071715,9.585196,153377.607,65664,1.86,1.032,4.9,140,448,61,8660
21:46:08,11.715591,9.513578,153444.9704,65664,1.62,1.033,4.9,140,448,61,8664
21:46:12,10.937942,9.292273,145433.5242,62208,1.82,1.033,4.9,140,448,61,8668
21:46:16,11.644203,9.138422,145497.8558,62208,1.75,1.032,4.9,140,448,61,8672
21:46:20,12.708533,9.581129,153648.8981,65664,1.58,1.032,4.9,140,448,61,8676
21:46:24,12.905882,9.770776,153716.9918,65664,1.69,1.032,4.9,140,448,61,8680
21:46:28,13.110917,9.759895,153785.0301,65664,2.01,1.032,4.9,140,448,61,8684
21:46:32,12.324581,8.867066,145754.9897,62208,1.61,1.033,4.9,140,449,61,8688
21:46:36,12.458655,9.036937,145819.4913,62208,1.62,1.033,4.9,140,449,61,8692
21:46:40,13.618611,9.415509,153988.2146,65664,1.53,1.033,4.9,140,449,61,8696
21:46:44,12.802823,9.196235,145948.4335,62208,1.72,1.033,4.9,140,449,61,8700
21:46:48,12.93984,8.986556,146011.6824,62208,1.64,1.033,4.9,140,449,61,8704
21:46:52,12.592538,9.107559,146076.7993,62208,1.57,1.032,4.9,140,449,61,8708
21:46:57,13.28994,9.122887,146157.1103,77760,1.53,1.032,4.9,140,449,61,8713
21:47:01,13.953834,9.99093,154345.3424,16416,1.52,1.033,4.9,140,449,61,8714
21:47:05,4.637536,9.589676,154412.9616,65664,1.67,1.033,4.9,140,449,61,8718
21:47:09,4.785555,9.659675,154481.1657,65664,1.67,1.032,4.9,140,449,61,8722
21:47:13,5.418143,9.394841,154548.9696,65664,1.49,1.033,4.9,140,449,61,8726
21:47:17,4.636596,9.079991,146479.7282,62208,1.57,1.033,4.9,140,449,61,8730
21:47:21,5.268338,9.016856,146543.9771,62208,1.47,1.033,4.9,140,449,62,8734
21:47:25,5.969763,9.61168,154753.2371,65664,1.55,1.033,4.9,141,449,62,8738
21:47:29,6.133544,9.214475,154820.057,65664,1.68,1.032,4.9,141,449,62,8742
21:47:33,5.797573,9.813886,154888.8833,65664,1.68,1.032,4.9,141,449,62,8746
21:47:37,6.480033,9.436276,154956.6663,65664,1.72,1.033,4.9,141,449,62,8750
21:47:41,6.622273,9.623063,155025.0803,65664,1.52,1.032,4.9,141,449,62,8754
21:47:45,6.868107,9.481456,155092.7706,65664,1.62,1.033,4.9,141,449,62,8758
21:47:49,6.441524,8.883849,146994.3924,62208,1.84,1.033,4.9,141,449,62,8762
21:47:53,7.235796,9.217954,155228.6017,65664,1.76,1.033,4.9,141,449,62,8766
21:47:57,7.440946,10.01569,155297.9926,65664,1.44,1.032,4.9,141,449,62,8770
21:48:01,7.636891,9.366892,155365.4294,16416,1.84,1.032,4.9,141,449,62,8771
21:48:05,7.835476,9.652461,155433.553,65664,1.62,1.032,4.9,141,449,62,8775
21:48:09,7.320009,9.260129,147317.2076,62208,1.68,1.033,4.9,141,449,62,8779
21:48:13,7.484784,9.076536,147381.7231,62208,1.66,1.033,4.9,141,449,62,8783
21:48:18,8.374124,9.918948,155655.0695,82080,1.54,1.033,4.9,141,449,62,8788
21:48:22,8.056441,9.67324,155722.5028,65664,1.62,1.032,4.9,141,449,62,8792
21:48:26,7.513685,8.962803,147590.6184,62208,1.51,1.033,4.9,141,449,62,8796
21:48:30,7.659,9.075728,147655.3475,62208,1.73,1.033,4.9,141,449,62,8800
21:48:34,9.071283,10.020029,155926.5215,65664,1.65,1.033,4.9,141,449,62,8804
21:48:38,9.239255,9.697741,155994.8611,65664,1.66,1.033,4.9,141,449,62,8808
21:48:42,8.677065,9.269174,147848.9552,62208,1.71,1.033,4.9,141,449,62,8812
21:48:46,9.051447,9.537423,156130.7956,65664,1.53,1.033,4.9,141,449,62,8816
21:48:50,9.735978,9.253933,156198.5837,65664,1.66,1.033,4.9,141,449,62,8820
21:48:54,9.379244,9.212043,156266.1329,65664,1.74,1.033,4.9,141,449,62,8824
21:48:58,10.099852,9.624049,156334.9434,65664,1.57,1.033,4.9,141,449,62,8828
21:49:02,9.782535,9.378785,156402.4905,32832,1.6,1.033,4.9,141,450,62,8830
21:49:06,10.450697,9.322972,156470.1083,65664,1.54,1.033,4.9,141,450,62,8834
21:49:10,10.14027,9.68126,156538.8053,65664,1.5,1.033,4.9,141,450,62,8838
21:49:14,10.762567,9.733965,156606.5699,65664,1.72,1.033,4.9,141,450,62,8842
21:49:18,10.098021,9.441772,148428.6405,62208,1.64,1.033,4.9,141,450,62,8846
21:49:22,9.771648,9.140675,148492.3959,62208,1.98,1.033,4.9,141,450,62,8850
21:49:26,11.253155,10.014274,156810.4441,65664,1.53,1.033,4.9,141,450,62,8854
21:49:30,10.569519,9.326869,148621.3753,62208,1.61,1.033,4.9,141,450,62,8858
21:49:34,11.100246,9.9042,156946.2256,65664,1.81,1.033,4.9,141,450,62,8862
21:49:38,11.760301,9.446029,157013.8893,65664,1.81,1.033,4.9,141,450,62,8866
21:49:42,11.947374,9.388909,157081.9797,65664,1.59,1.033,4.9,141,450,62,8870
21:49:46,10.74027,9.22121,148879.1827,62208,1.63,1.033,4.9,141,450,62,8874
21:49:50,12.384338,9.366751,157217.6318,65664,1.5,1.032,4.9,141,450,63,8878
21:49:54,12.972356,10.003024,165563.8972,69120,1.79,1.032,4.9,141,450,63,8882
21:49:58,12.238085,9.965386,157353.8987,65664,1.74,1.033,4.9,143,450,63,8886
21:50:02,11.5048,8.971564,149136.1152,31104,1.63,1.033,4.9,143,450,63,8888
21:50:07,13.145977,9.736799,157507.0661,82080,1.8,1.033,4.9,143,450,63,8893
21:50:10,12.782347,9.253645,157557.7874,49248,1.38,1.033,4.9,143,450,63,8896
21:50:14,12.955145,9.951757,157626.1465,65664,1.7,1.033,4.9,143,450,63,8900
21:50:18,13.594945,9.394216,157693.9698,65664,1.52,1.033,4.9,131,450,63,8904
21:50:22,12.253654,8.959291,149458.6727,62208,1.4,1.033,4.9,131,450,63,8908
21:50:26,13.846008,9.81576,157830.3694,65664,1.71,1.033,4.9,131,450,63,8912
21:50:30,14.008447,9.667285,157898.2787,65664,1.66,1.033,4.9,131,450,63,8916
21:50:34,13.675851,9.502029,157965.8001,65664,1.93,1.033,4.9,131,450,63,8920
21:50:38,14.333055,9.866946,158034.4187,65664,1.78,1.033,4.9,131,450,63,8924
21:50:42,5.026437,9.598117,158102.1553,65664,1.67,1.033,4.9,131,450,63,8928
21:50:46,5.29198,9.520215,158169.6575,65664,1.67,1.033,4.9,131,450,63,8932
21:50:50,4.929156,8.96387,149910.2018,62208,1.66,1.033,4.9,131,450,63,8936
21:50:54,4.607662,8.929656,149973.9976,62208,1.74,1.033,4.9,131,450,63,8940
21:50:58,5.833631,9.916224,166709.2724,69120,1.95,1.032,4.9,131,450,63,8944
21:51:02,5.3956,8.949767,150102.8211,31104,2.28,1.033,4.9,131,450,63,8946
21:51:06,6.185131,9.670759,158510.5138,65664,1.71,1.033,4.9,131,450,63,8950
21:51:10,5.879178,9.606729,158578.4616,65664,2.71,1.033,4.9,131,450,63,8954
21:51:14,6.036473,9.481977,158646.5968,65664,1.55,1.033,4.9,131,450,63,8958
21:51:18,6.176986,10.078433,158713.9753,65664,1.57,1.033,4.9,131,450,63,8962
21:51:22,6.285659,9.053384,150425.3609,62208,1.62,1.032,4.9,131,450,63,8966
21:51:26,6.430249,9.185328,150490.0311,62208,1.44,1.032,4.9,131,450,63,8970
21:51:30,7.199709,9.718214,158918.9657,65664,1.29,1.033,4.9,131,451,63,8974
21:51:34,7.389627,9.370969,158986.3653,65664,1.5,1.032,4.9,131,451,63,8978
21:51:38,6.909943,9.100883,150683.8546,62208,1.68,1.032,4.9,131,451,63,8982
21:51:42,7.049009,9.231857,150748.5819,62208,1.44,1.033,4.9,131,451,63,8986
21:51:46,7.896018,9.413977,159191.289,65664,1.6,1.033,4.9,131,451,63,8990
21:51:50,8.023577,9.772815,159259.1544,65664,1.62,1.033,4.9,131,451,63,8994
21:51:54,7.523661,9.207501,150941.4611,62208,1.54,1.033,4.9,131,451,63,8998
21:51:58,7.690977,9.2509,151006.0659,62208,1.46,1.032,4.9,131,451,63,9002
21:52:02,7.829691,9.265842,151070.7416,31104,1.68,1.033,4.9,131,451,63,9004
21:52:06,8.701348,9.548632,159531.1664,65664,1.45,1.033,4.9,131,451,63,9008
21:52:10,8.231034,9.347996,151199.7991,62208,1.62,1.032,4.9,131,451,63,9012
21:52:14,8.648433,9.414495,159666.979,65664,1.65,1.033,4.9,131,451,63,9016
21:52:18,8.811825,9.734073,159734.8096,65664,1.57,1.033,4.9,131,451,63,9020
21:52:22,8.758192,9.451417,151392.2944,62208,1.66,1.032,4.9,131,451,64,9024
21:52:26,9.695283,9.240394,159870.7041,65664,1.42,1.032,4.9,131,451,64,9028
